Sample group,Shannon index,Season,Year,SampleSize (log10),latitude,longitude,Terrain,Host genus,Annual Mean Temperature (Bio1),Mean Diurnal Range (Mean of monthly max temp - min temp) (Bio2),Isothermality (BIO2/BIO7) (x100) (Bio3),Temperature Seasonality (standard deviation x100) (Bio4),Max Temperature of Warmest Month (Bio5),Min Temperature of Coldest Month (Bio6),Temperature Annual Range (BIO5-BIO6) (Bio7),Mean Temperature of Wettest Quarter (Bio8),Mean Temperature of Driest Quarter (Bio9),Mean Temperature of Warmest Quarter (Bio10),Mean Temperature of Coldest Quarter (Bio11),Annual Precipitation (Bio12),Precipitation of Wettest Month (Bio13),Precipitation of Driest Month (Bio14),Precipitation Seasonality (Coefficient of Variation) (Bio15),Precipitation of Wettest Quarter (Bio16),Precipitation of Driest Quarter (Bio17),Precipitation of Warmest Quarter (Bio18),Precipitation of Coldest Quarter (Bio19),Global Mammal Richness (GMR),Global Railway (GR),Global Linear Hydrography (GLH),Human Footprint (HFT),Fractional Vegetation Cover (FVC),Normalized Difference Vegetation Index (NDVI),China GDP Spatial Distribution (GDP),China High-Resolution Ecological Environment Quality (CHEQ),China Population Spatial Distribution (PSD),Digital Elevation Model (DEM),landuseName Forest land closed canopy,landuseName High coverage grassland,landuseName Low coverage grassland,landuseName Medium coverage grassland,landuseName Other construction land,landuseName Other forest land,landuseName Paddy field,landuseName Reservoirs and ponds,landuseName Rivers and canals,landuseName Rural residential area,landuseName Shrubland,landuseName Sparse woodland,landuseName Urban built up area
IPB24G-222,5.53975205,Summer,2024,0.477121255,25.84,105.26,Mountain,Myotis,-0.989019931,-0.245333132,0.09200586360996137,-0.375902131,-1.39152227,-0.350021964,-0.604989458,-0.974995959,-0.676103157,-1.266745939,-0.502919819,-0.451998205,0.07830203733043077,-0.712138459,0.776773240431008,-0.014550113,-0.962562508,0.1442168981388282,-1.047888171,0.706421803065537,-0.165948356,0.1972636553338934,-0.068054634,-1.042802888,0.26681065947242383,-0.290368311,-0.566156561,-0.346380089,1.3240073275705817,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24G-223,5.456564762,Summer,2024,0.698970004,25.47,105.02,Mountain,Myotis,-1.191682166,-0.010267845,0.37531661883105133,-0.553192235,-1.763583029,-0.472677929,-0.740071953,-1.35585365,-0.704951312,-1.605763584,-0.534683538,-0.438552813,0.06252946938114971,-0.805840888,0.8923402757204025,0.07904925140387672,-1.012328487,0.2415507082424065,-1.090625779,0.8150847439226624,0.18910791354327036,0.14925263137582412,-1.020606722,-0.472480453,0.8905683097353602,-0.288854087,0.5807794282723577,-0.348787858,1.5384365987479103,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24G-224,6.96531675,Summer,2024,0.477121255,24.89,104.41,Mountain,Myotis,-0.555172508,0.7860742878753791,0.9753187969572037,-0.698734838,-1.32387486,-0.202834806,-0.695044455,-0.88612891,-0.257803718,-1.187641595,-0.04234458,-0.949477686,-0.521055545,-0.712138459,0.8420682971588703,-0.333889121,-1.012328487,-0.18786316,-1.090625779,0.8150847439226624,0.4529296908128443,-0.561315967,-0.990755665,-1.042802888,0.3670124160314371,-0.282265164,0.05667421307653932,-0.348185916,1.238719034525815,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24G-225,4.295990417,Summer,2024,0.301029996,25.69,102.37,Mountain,Myotis,-1.538459408,1.366540489581786,1.458712996855944,-1.113573879,-2.33858602,-0.914239402,-0.717558204,-2.276259485,-0.585952375,-2.425056002,-0.403657869,-1.742755779,-1.010005151,-1.555460318,1.2999741112993937,-0.912002842,-1.684169204,-0.789042575,-1.667583493,0.8875267044940792,-0.036466826,-0.069407456,-1.080104898,0.09784198220882431,0.2543370518680551,-0.301622683,-0.61569661,-0.399351014,2.3712059944997974,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24G-227,4.32965019,Summer,2024,0.301029996,25.79,104.96,Mountain,Rhinolophus,-1.13463626,-0.000673743,0.29967323150574493,-0.482125091,-1.594464502,-0.472677929,-0.627503208,-1.235248207,-0.712163383,-1.498407545,-0.542624504,-0.478888987,0.14139230912755502,-0.899543317,0.9658639819515837,0.057025871555099666,-1.111860445,0.21864863527685865,-1.176100996,0.7426427833512455,-0.052692342,0.6600516246292426,0.9020344696636922,0.09784198220882431,-0.739360248,-0.257628322,-0.936137415,-0.237428527,1.4427030795306568,0,0,0,0,0,0,0,0,0,0,0,0,1
IPB24G-228,4.527000823,Summer,2024,0.301029996,26.67,102.18,Mountain,Rhinolophus,-1.106113307,1.5200524549845273,1.4521360613650027,-1.035494962,-1.797406734,-0.668927472,-0.582475709,-1.698625192,-0.3479545,-1.910879126,-0.14160653,-1.527629517,-0.584145817,-1.836567605,1.8319611316719748,-0.548617074,-1.85835013,-0.411158371,-1.817165123,0.8875267044940792,-0.517953592,-0.256421382,-1.304111659,-0.472480453,0.5697243588691893,-0.300804183,-0.442601962,-0.396341302,2.0618201217544088,0,0,0,0,0,0,0,0,0,0,0,1,0
IPB24G-229,6.807495297,Summer,2024,0.301029996,26.29,106.09,Hill,Rhinolophus,-1.16916414,-0.331683505,-0.215015733,-0.036927248,-1.188580038,-0.619865087,-0.222255723,-1.241596343,-0.939343086,-1.131138881,-0.792764323,-0.747796815,-0.316012161,-0.993245745,0.45372730787297166,-0.438500175,-1.062094466,-0.348177671,-1.133363388,0.7788637636369539,-0.773498025,-0.601421664,0.15806347135306562,-1.042802888,0.4131954149615671,-0.208722962,-0.432123948,-0.097175965,1.0519135019864676,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24G-230,5.60294552,Summer,2024,0.301029996,25.79,104.96,Mountain,Rhinolophus,-1.13463626,-0.000673743,0.29967323150574493,-0.482125091,-1.594464502,-0.472677929,-0.627503208,-1.235248207,-0.712163383,-1.498407545,-0.542624504,-0.478888987,0.14139230912755502,-0.899543317,0.9658639819515837,0.057025871555099666,-1.111860445,0.21864863527685865,-1.176100996,0.7426427833512455,-0.052692342,0.6600516246292426,0.9020344696636922,0.09784198220882431,-0.739360248,-0.257628322,-0.936137415,-0.237428527,1.4427030795306568,0,0,0,0,0,0,0,0,0,0,0,0,1
IPB24G-231,8.021270416,Summer,2024,1.278753601,25.47,105.02,Mountain,Rhinolophus,-1.191682166,-0.010267845,0.37531661883105133,-0.553192235,-1.763583029,-0.472677929,-0.740071953,-1.35585365,-0.704951312,-1.605763584,-0.534683538,-0.438552813,0.06252946938114971,-0.805840888,0.8923402757204025,0.07904925140387672,-1.012328487,0.2415507082424065,-1.090625779,0.8150847439226624,0.18910791354327036,0.14925263137582412,-1.020606722,-0.472480453,0.8905683097353602,-0.288854087,0.5807794282723577,-0.348787858,1.5384365987479103,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24G-232,10.17724246,Summer,2024,1.230448921,24.89,104.41,Mountain,Rhinolophus,-0.555172508,0.7860742878753791,0.9753187969572037,-0.698734838,-1.32387486,-0.202834806,-0.695044455,-0.88612891,-0.257803718,-1.187641595,-0.04234458,-0.949477686,-0.521055545,-0.712138459,0.8420682971588703,-0.333889121,-1.012328487,-0.18786316,-1.090625779,0.8150847439226624,0.4529296908128443,-0.561315967,-0.990755665,-1.042802888,0.3670124160314371,-0.282265164,0.05667421307653932,-0.348185916,1.238719034525815,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24G-233,10.28054884,Summer,2024,1.204119983,24.89,104.41,Mountain,Rhinolophus,-0.555172508,0.7860742878753791,0.9753187969572037,-0.698734838,-1.32387486,-0.202834806,-0.695044455,-0.88612891,-0.257803718,-1.187641595,-0.04234458,-0.949477686,-0.521055545,-0.712138459,0.8420682971588703,-0.333889121,-1.012328487,-0.18786316,-1.090625779,0.8150847439226624,0.4529296908128443,-0.561315967,-0.990755665,-1.042802888,0.3670124160314371,-0.282265164,0.05667421307653932,-0.348185916,1.238719034525815,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24G-234,6.961443563,Summer,2024,0.602059991,24.89,104.41,Mountain,Rhinolophus,-0.555172508,0.7860742878753791,0.9753187969572037,-0.698734838,-1.32387486,-0.202834806,-0.695044455,-0.88612891,-0.257803718,-1.187641595,-0.04234458,-0.949477686,-0.521055545,-0.712138459,0.8420682971588703,-0.333889121,-1.012328487,-0.18786316,-1.090625779,0.8150847439226624,0.4529296908128443,-0.561315967,-0.990755665,-1.042802888,0.3670124160314371,-0.282265164,0.05667421307653932,-0.348185916,1.238719034525815,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24G-235,7.929303495,Summer,2024,1.176091259,25.69,102.37,Mountain,Rhinolophus,-1.538459408,1.366540489581786,1.458712996855944,-1.113573879,-2.33858602,-0.914239402,-0.717558204,-2.276259485,-0.585952375,-2.425056002,-0.403657869,-1.742755779,-1.010005151,-1.555460318,1.2999741112993937,-0.912002842,-1.684169204,-0.789042575,-1.667583493,0.8875267044940792,-0.036466826,-0.069407456,-1.080104898,0.09784198220882431,0.2543370518680551,-0.301622683,-0.61569661,-0.399351014,2.3712059944997974,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24G-236,6.906385996,Summer,2024,1.176091259,25.69,102.37,Mountain,Rhinolophus,-1.538459408,1.366540489581786,1.458712996855944,-1.113573879,-2.33858602,-0.914239402,-0.717558204,-2.276259485,-0.585952375,-2.425056002,-0.403657869,-1.742755779,-1.010005151,-1.555460318,1.2999741112993937,-0.912002842,-1.684169204,-0.789042575,-1.667583493,0.8875267044940792,-0.036466826,-0.069407456,-1.080104898,0.09784198220882431,0.2543370518680551,-0.301622683,-0.61569661,-0.399351014,2.3712059944997974,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24G-237,7.485402982,Summer,2024,1.176091259,25.69,102.37,Mountain,Rhinolophus,-1.538459408,1.366540489581786,1.458712996855944,-1.113573879,-2.33858602,-0.914239402,-0.717558204,-2.276259485,-0.585952375,-2.425056002,-0.403657869,-1.742755779,-1.010005151,-1.555460318,1.2999741112993937,-0.912002842,-1.684169204,-0.789042575,-1.667583493,0.8875267044940792,-0.036466826,-0.069407456,-1.080104898,0.09784198220882431,0.2543370518680551,-0.301622683,-0.61569661,-0.399351014,2.3712059944997974,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24G-238,7.43458391,Summer,2024,1.113943352,26.5,102.58,Mountain,Rhinolophus,-0.621225625,1.5920110988187577,1.4452784899500892,-0.971146359,-1.256227449,-0.350021964,-0.514934462,-1.14638192,-0.095532656,-1.419303879,0.13632654880325554,-1.712503649,-0.820734336,-1.930270034,1.8211188615529923,-0.746827493,-1.957882088,-0.617277028,-1.90264034,0.8150847439226624,0.1645966897420593,-0.716985792,-1.001462731,0.09784198220882431,0.4300291726030561,-0.299126258,-1.085049463,-0.384904398,1.7936972085995044,0,0,1,0,0,0,0,0,0,0,0,0,0
IPB24G-239,6.986396647,Summer,2024,1.146128036,26.67,102.18,Mountain,Rhinolophus,-1.106113307,1.5200524549845273,1.4521360613650027,-1.035494962,-1.797406734,-0.668927472,-0.582475709,-1.698625192,-0.3479545,-1.910879126,-0.14160653,-1.527629517,-0.584145817,-1.836567605,1.8319611316719748,-0.548617074,-1.85835013,-0.411158371,-1.817165123,0.8875267044940792,-0.517953592,-0.256421382,-1.304111659,-0.472480453,0.5697243588691893,-0.300804183,-0.442601962,-0.396341302,2.0618201217544088,0,0,0,0,0,0,0,0,0,0,0,1,0
IPB24G-240,4.865813969,Summer,2024,0.301029996,27.71,102.31,Mountain,Rhinolophus,-1.672066603,1.2082314731464794,1.2292612921605497,-0.857793839,-2.270938609,-0.987832981,-0.604989233,-2.079482884,-0.784284009,-2.249896772,-0.622034064,-1.571327039,-0.568373249,-2.21137732,1.9961473442745483,-0.587157989,-2.132063015,-0.451236999,-2.05222197,1.1772945467797469,-0.641499956,-0.329700962,-0.929346656,-0.472480453,1.1292263596092131,-0.242199602,0.08286473388740839,-0.264515932,2.2285121195979762,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24G-241,3.924920993,Summer,2024,0.477121255,28.08,103.14,Mountain,Rhinolophus,-2.933076066,0.7860742878753791,0.5687645996699795,-0.447204438,-3.015060127,-1.993611892,-0.177228225,-2.968151085,-1.761517606,-3.04093817,-1.698032631,-1.662083431,-1.104640559,-1.742865176,1.3649790533608874,-0.906496997,-1.85835013,-0.783317057,-1.817165123,0.8150847439226624,0.09576217294960082,-0.363338524,-1.173130255,0.09784198220882431,-0.362507347,-0.30923473,-0.386536268,-0.38550634,2.7172796451237544,0,0,0,1,0,0,0,0,0,0,0,0,0
IPB24H-129,0,Summer,2023,1.255272505,29.91,110.07,Mountain,Rhinolophus,-1.148147076,-0.54276204,-0.793419986,0.6874058150238973,-0.241516289,-0.889708209,0.6557809439855479,-0.771871603,-1.231431495,-0.413551418,-1.114372903,0.09926284292483649,-0.316012161,-0.056221457,-0.357046901,-0.141184547,-0.265838801,-0.130607977,-0.449561652,0.12688611849420176,0.6687321749133062,1.5798949655464563,-0.904793906,-0.472480453,0.22528104576845046,-0.306492756,0.6274446019130394,-0.408380149,0.218453512768631,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24H-133,6.162890437,Summer,2023,1.278753601,30.66,110.74,Mountain,Rhinolophus,-2.123928087,-0.331683505,-0.65973052,0.639055609307654,-1.256227449,-1.625643998,0.6557809439855479,-1.051166735,-1.786759856,-1.33454879,-1.725826011,-0.179729029,-0.457965273,-0.337328744,-0.356781725,-0.42198264,-0.440019728,-0.279471452,-0.599143282,0.05444415792278485,0.11279124229788438,-0.422518626,-0.854146165,-0.472480453,1.1292263596092131,-0.288117437,0.6075743705804052,-0.365040301,0.92052809508957,0,0,0,0,0,0,0,0,0,0,0,1,0
IPB4B-1,3.875,Spring,2021,1.414973348,21.38,110.15,Mesa,Pipistrellus,1.9233116875592937,-1.032081163,-0.016214874,-0.760911949,0.6717237552805579,1.980441367458731,-1.370456929,1.6910078836796678,1.6173311258827971,1.1063775796155075,1.6689299913555073,1.0841377631312994,0.8511578668452027,-0.243626315,0.30894689371542217,0.8608792360354625,-0.017008906,1.0545742985193545,-0.171767197,-0.669975448,-0.619003492,2.5459003784114826,0.15528332756475613,-1.042802888,0.2522597120551976,-0.219527159,0.03904055304832452,-0.143525524,-0.766073797,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB4B-13,4.859641,Summer,2021,1.255272505,25.28,110.36,Plain,Rhinolophus,0.4911652261452246,-0.7154629,-0.697827436,0.43145528173156084,0.7731948712984577,0.3613826319642993,0.18299198679602735,-0.448142565,0.2939186286213923,0.8012620376961398,0.08868085086336168,1.2858186341633395,1.3716526091714776,1.8178271189319721,-0.083429941,1.1471831740695644,1.8740982978237557,0.09841275220773256,1.6018435542970435,0.6702008227798285,-0.676098456,-0.501817057,0.4934399661580356,0.09784198220882431,-0.162809759,1.9531803935497338,-0.860787911,4.136886382404419,-0.567787148,0,0,0,0,0,0,0,0,0,0,0,0,1
IPB4B-14,4.515373346,Summer,2021,1.544068044,25.28,110.36,Plain,Rhinolophus,0.4911652261452246,-0.7154629,-0.697827436,0.43145528173156084,0.7731948712984577,0.3613826319642993,0.18299198679602735,-0.448142565,0.2939186286213923,0.8012620376961398,0.08868085086336168,1.2858186341633395,1.3716526091714776,1.8178271189319721,-0.083429941,1.1471831740695644,1.8740982978237557,0.09841275220773256,1.6018435542970435,0.6702008227798285,-0.676098456,-0.501817057,0.4934399661580356,0.09784198220882431,-0.162809759,1.9531803935497338,-0.860787911,4.136886382404419,-0.567787148,0,0,0,0,0,0,0,0,0,0,0,0,1
IPB4B-15,2.404009757,Summer,2021,1.361727836,25.18,110.26,Mountain,Rhinolophus,0.5752327638628572,-0.63870709,-0.656137566,0.397086126807805,0.8746659873163549,0.41044501788837284,0.20550551080386992,-0.371971026,0.3552210394092554,0.8521143455013301,0.16411995201102397,1.4101885046330975,1.5924685604614126,1.8178271189319721,0.017765464038770492,1.2958409880488095,1.7745663397422164,0.24727622648379347,1.7300563796955286,0.5977588622084117,-0.702669562,-0.217309587,0.1661416974895659,0.09784198220882431,-0.098248939,0.3615667295042805,-0.243973711,1.0934659635722868,-0.571585412,0,1,0,0,0,0,0,0,0,0,0,0,0
IPB4B-16,5.247927513,Summer,2021,1.176091259,25.18,110.26,Mountain,Hipposideros,0.5752327638628572,-0.63870709,-0.656137566,0.397086126807805,0.8746659873163549,0.41044501788837284,0.20550551080386992,-0.371971026,0.3552210394092554,0.8521143455013301,0.16411995201102397,1.4101885046330975,1.5924685604614126,1.8178271189319721,0.017765464038770492,1.2958409880488095,1.7745663397422164,0.24727622648379347,1.7300563796955286,0.5977588622084117,-0.702669562,-0.217309587,0.1661416974895659,0.09784198220882431,-0.098248939,0.3615667295042805,-0.243973711,1.0934659635722868,-0.571585412,0,1,0,0,0,0,0,0,0,0,0,0,0
IPB4B-2,7.068692366,Spring,2021,1.51851394,21.43,110.15,Mesa,Tylonycteris,1.900793661436431,-1.017689262,-0.02046579,-0.748500147,0.6717237552805579,1.955910174496694,-1.34794318,1.6846605093886056,1.6029067237750114,1.1007275115358448,1.6490774583948917,1.0942218066829013,0.8669304347944837,-0.243626315,0.31472822554784646,0.8773967709220453,-0.017008906,1.0717508532435154,-0.150398393,-0.669975448,-0.634203978,2.445635145444358,0.1890251385521744,0.09784198220882431,-1.985266253,-0.21625316,-0.60896767,-0.133292504,-0.752434576,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB4B-22,4.459431619,Autumn,2021,1.301029996,30.9,119.66,Plain,Rhinolophus,-0.630232475,-0.288508319,-0.887610428,1.1963121651177782,0.6379000499412593,-0.938770595,1.2861654697799378,1.0054644193488704,-0.704951312,0.4961461567591275,-1.046874791,-0.663763119,-0.741871496,0.5059931155790024,-0.81118798,-0.867956082,0.5552998532433608,-0.743238429,0.6616161680414864,-0.416428586,-0.764789532,0.4885253519061455,0.741577163737102,0.09784198220882431,-1.601755679,-0.113040343,-1.199396525,-0.157370197,-0.781266853,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB4B-25,3.499227547,Autumn,2021,1.491361694,25.72,116.89,Mountain,Pipistrellus,-0.295464006,0.10966303583361482,-0.004510491,-0.170133805,-0.140045173,-0.055647648,-0.04214573,-1.495501217,0.012648196562180422,-0.385299722,-0.089990516,0.8286753264907151,0.3306631245189277,1.0682076884445608,-0.55303751,0.4259174840221155,1.1027256226918267,-0.353903189,1.5804747500639627,0.05444415792278485,-0.162403121,-0.157986493,-1.649161311,-0.472480453,0.829687128456246,-0.272729642,1.5855825202367575,-0.386710225,0.2968358711539024,0,1,0,0,0,0,0,0,0,0,0,0,0
IPB4B-36,5.297079328,Autumn,2021,1.397940009,21.38,110.16,Mesa,Pipistrellus,1.9233116875592937,-1.032081163,-0.016214874,-0.760911949,0.6717237552805579,1.980441367458731,-1.370456929,1.6910078836796678,1.6173311258827971,1.1063775796155075,1.6689299913555073,1.0841377631312994,0.8511578668452027,-0.243626315,0.30894689371542217,0.8608792360354625,-0.017008906,1.0545742985193545,-0.171767197,-0.669975448,-0.628923753,2.552053369271821,0.1785443569624178,-1.042802888,0.2522597120551976,-0.23110893,0.04830838649011612,-0.179642064,-0.766073797,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB4B-4,5.413977073,Spring,2021,1.146128036,23.04,114.63,Mesa,Tylonycteris,1.639584558411223,-0.614721259,-0.002260901,-0.559509452,0.7393711659591578,1.5143487011800307,-0.897668648,1.58944608644576,1.3721210500079362,1.0159731001644523,1.379085249478322,1.4807768094943117,1.0088835463380132,0.3185882579571496,0.2264432072889136,1.0921247244476218,0.1074060418764343,1.2950460646576067,0.42655932147759706,-0.162881724,-0.391757941,-0.752227689,0.6807360742157815,1.8088092876740172,-0.330762838,-0.219363459,-0.935378962,-0.206729469,-0.764260989,0,0,0,0,0,0,1,0,0,0,0,0,0
IPB4B-43,5.209453366,Autumn,2021,1.462397998,25.71,116.75,Mesa,Rhinolophus,0.5617215879007219,0.6901292375400218,0.138722419005726,-0.008008404,1.009960808673552,0.31232024604022557,0.3856155039665479,-0.556052117,0.4597960074353622,0.5469988035819624,0.38646646298769943,0.6068263683554709,0.23602771682324136,0.880802830822708,-0.493616281,0.32130642974042445,1.0280766541306723,-0.502766663,1.537737141597801,0.05444415792278485,0.024559637711338053,0.0238416988540819,0.7730362845185457,1.8088092876740172,-2.395681825,-0.2477654,-1.645772333,-0.353603397,-0.287233553,0,0,0,0,0,0,0,0,0,0,0,0,1
IPB4B-5,3.546593564,Spring,2021,1.397940009,23.05,114.6,Mesa,Rhinolophus,1.650093090698032,-0.63870709,-0.037799507,-0.540326352,0.7731948712984577,1.5143487011800307,-0.875154448,1.6211837196164522,1.368515165842694,1.0442241185980554,1.379085249478322,1.5076675922985836,1.0877463860844185,0.3185882579571496,0.2376660674424699,1.119653949258593,0.1074060418764343,1.3236736558645414,0.4479281257106779,-0.162881724,-0.440509433,-0.787080129,0.6732408465175814,1.8088092876740172,-0.480857378,0.19307855859391224,-1.540072968,0.09664946563201558,-0.772634435,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB4B-52,7.265806065,Autumn,2021,1.544068044,25.02,117.63,Mountain,Myotis,0.5977507899857198,0.21999923926666715,0.21752655150071515,-0.341548241,0.5702526392626607,0.704819333432815,-0.267283221,-0.835348011,0.7410662231328699,0.32098692691903397,0.6366063771721433,-0.209981159,-0.410647569,-0.056221457,-0.441553294,-0.39995926,0.03275707331527987,-0.70888532,0.576140951109163,0.0906651382084933,-0.697462081,1.290598553944682,-0.399626176,-1.042802888,0.15704398260520358,-0.254436173,-0.021298389,-0.373467494,-0.324439276,0,0,0,0,0,1,0,0,0,0,0,0,0
IPB4B-57,1,Autumn,2021,1.414973348,24.51,117.65,Mesa,Rhinolophus,1.4099006919580235,-0.130198727,0.10493387519848674,-0.361149788,1.1790793353700493,1.3916927363698466,-0.492420488,-0.067284873,1.3144247397470195,1.0724764931022417,1.2083549906793614,-0.573006727,-0.741871496,-0.056221457,-0.42205582,-0.796380098,-0.240955811,-1.287162662,0.34108410454527366,-0.054218783,-0.796486002,2.4488593111984325,0.657627821783939,1.8088092876740172,-3.660749875,2.455657382239921,-1.596528421,3.022691130177703,-0.770735303,0,0,0,0,0,0,0,0,0,0,0,0,1
IPB4B-6,6.477698898,Spring,2021,1.361727836,23.04,114.59,Mesa,Tylonycteris,1.6455891251850412,-0.624315707,-0.025941835,-0.559417863,0.7731948712984577,1.5143487011800307,-0.875154448,1.602141215885575,1.375727150534883,1.0272735753414224,1.383055803716143,1.5211129837007196,1.0877463860844185,0.3185882579571496,0.23552414359991503,1.1361714841451758,0.1322890313968191,1.3408502105887024,0.4692969299437587,-0.162881724,-0.446953133,-0.748035124,0.4454825978632133,-1.042802888,-1.468170691,0.30799592170207696,-0.166692187,0.21884375855585317,-0.772375463,0,0,0,0,0,0,1,0,0,0,0,0,0
IPB4B-62,4.501629167,Autumn,2021,0.301029996,24.51,117.65,Mesa,Scotophilus,1.4099006919580235,-0.130198727,0.10493387519848674,-0.361149788,1.1790793353700493,1.3916927363698466,-0.492420488,-0.067284873,1.3144247397470195,1.0724764931022417,1.2083549906793614,-0.573006727,-0.741871496,-0.056221457,-0.42205582,-0.796380098,-0.240955811,-1.287162662,0.34108410454527366,-0.054218783,-0.796486002,2.4488593111984325,0.657627821783939,1.8088092876740172,-3.660749875,2.455657382239921,-1.596528421,3.022691130177703,-0.770735303,0,0,0,0,0,0,0,0,0,0,0,0,1
IPB4B-63,3.616874606,Autumn,2021,0.301029996,30.97,119.87,Plain,Murina,-0.622726226,-0.370061467,-0.926570048,1.1995147119419247,0.6040763446019594,-0.938770595,1.2636521709095863,1.0245069230797479,0.3516151552440132,0.5130967000157604,-1.038933921,-0.811662425,-0.773416632,0.5059931155790024,-0.616084257,-0.878967772,0.406001916121052,-0.754689466,0.6188785595753247,-0.525091527,-0.766720108,0.29477836570757343,0.41444415799770984,-1.042802888,-1.105340503,-0.100067122,-0.415329156,-0.139311928,-0.788690733,0,0,0,0,0,0,1,0,0,0,0,0,0
IPB4B-65,4.584962501,Winter,2022,0.301029996,22.47,99.67,Mountain,Rhinolophus,1.0135834321956392,2.2588276731262398,1.9583666075965303,-1.507550673,0.2320155858696665,0.729350526394852,-0.514934462,-0.048241988,1.4442415460149338,-0.441802775,1.4664357751109574,0.3648093231170227,0.8038401629973595,-1.649162747,1.249053147176251,0.8553733910732683,-1.634403225,1.0488487802779676,-1.453895451,1.4308414087797061,2.4905330043259855,0.6854103820703109,-1.085396065,-0.472480453,1.1292263596092131,-0.304978532,0.6533153577828427,-0.400554899,0.6328095923383479,0,0,0,0,0,0,1,0,0,0,0,0,0
IPB4B-66,5.308771517,Winter,2022,1.255272505,25.12,98.41,Mountain,Rhinolophus,-0.972506472,1.294581845747556,1.5778698524707508,-1.147258277,-2.237114904,-0.644396279,-0.897668197,-1.730363587,-0.254197833,-1.939130823,-0.038374264,0.26060753975046863,0.6145693476059868,-1.086948174,0.7983601708160444,0.6791863522830517,-0.83814756,0.8656321965535848,-0.941044149,1.220759723122597,0.9619705192818515,-0.014908738,-1.432244023,-0.472480453,1.1292263596092131,-0.29421526,2.1394880669479632,-0.372865552,1.8188175459234186,0,0,0,0,0,0,0,0,0,0,0,1,0
IPB4B-67,3.969815782,Winter,2022,1.255272505,25.12,98.41,Mountain,Rhinolophus,-0.972506472,1.294581845747556,1.5778698524707508,-1.147258277,-2.237114904,-0.644396279,-0.897668197,-1.730363587,-0.254197833,-1.939130823,-0.038374264,0.26060753975046863,0.6145693476059868,-1.086948174,0.7983601708160444,0.6791863522830517,-0.83814756,0.8656321965535848,-0.941044149,1.220759723122597,0.9619705192818515,-0.014908738,-1.432244023,-0.472480453,1.1292263596092131,-0.29421526,2.1394880669479632,-0.372865552,1.8188175459234186,0,0,0,0,0,0,0,0,0,0,0,1,0
IPB4B-68,4.906890596,Winter,2022,1.255272505,25.12,98.41,Mountain,Rhinolophus,-0.972506472,1.294581845747556,1.5778698524707508,-1.147258277,-2.237114904,-0.644396279,-0.897668197,-1.730363587,-0.254197833,-1.939130823,-0.038374264,0.26060753975046863,0.6145693476059868,-1.086948174,0.7983601708160444,0.6791863522830517,-0.83814756,0.8656321965535848,-0.941044149,1.220759723122597,0.9619705192818515,-0.014908738,-1.432244023,-0.472480453,1.1292263596092131,-0.29421526,2.1394880669479632,-0.372865552,1.8188175459234186,0,0,0,0,0,0,0,0,0,0,0,1,0
IPB4B-71,4.807354922,Winter,2022,0.84509804,21.65,101.38,Mountain,Rhinolophus,1.5555170206935904,1.4193097779474544,2.1374915440300617,-1.737196075,0.3334867018875638,1.6615358589522518,-1.302915682,0.21835839606878105,1.920237512018574,-0.051932483,1.9905384524497918,0.9765746319142112,0.9142481386423269,-1.461757889,0.8037558616512597,1.284829298124421,-0.83814756,0.1499424163802152,-0.834200128,1.6119463102082483,3.0836881612274283,-0.522480698,-0.302423656,0.09784198220882431,1.1292263596092131,-0.300558633,0.6740975154827846,-0.390923821,0.23330127228654585,0,0,0,0,0,1,0,0,0,0,0,0,0
IPB4B-76,3.321928095,Winter,2022,1.278753601,22.47,99.67,Mountain,Rhinolophus,1.0135834321956392,2.2588276731262398,1.9583666075965303,-1.507550673,0.2320155858696665,0.729350526394852,-0.514934462,-0.048241988,1.4442415460149338,-0.441802775,1.4664357751109574,0.3648093231170227,0.8038401629973595,-1.649162747,1.249053147176251,0.8553733910732683,-1.634403225,1.0488487802779676,-1.453895451,1.4308414087797061,2.4905330043259855,0.6854103820703109,-1.085396065,-0.472480453,1.1292263596092131,-0.304978532,0.6533153577828427,-0.400554899,0.6328095923383479,0,0,0,0,0,0,1,0,0,0,0,0,0
